Collection Unique ID,Suborder,Family,Species name,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW,North_America
RUN-012416,Anisoptera,Aeshnidae,Anax junius,521.031,656.18,52.282,49.636,53.531,52.811,12.213,16.044,12.975,18.352,0.554369316,0.247294589,0.019598058,-0.075594699,TRUE
36592,Anisoptera,Aeshnidae,Anax junius,503.492,648.913,49.763,49.064,49.763,49.382,12.488,15.812,13.272,16.298,0.575925138,0.169738534,-0.007410261,-0.161582766,TRUE
41938,Anisoptera,Aeshnidae,Anax junius,445.955,611.569,50.059,48.133,50.461,49.996,11.007,15.6,11.684,16.785,0.611996644,0.255292125,0.009860585,-0.121159914,TRUE
37915,Anisoptera,Aeshnidae,Anax junius,507.967,638.925,51.647,48.916,51.795,50.948,12.086,15.812,13.081,17.653,0.553330609,0.239302036,-0.006091973,-0.109776147,TRUE
38960,Anisoptera,Aeshnidae,Anax junius,439.569,567.703,48.324,46.143,48.62,47.964,11.134,14.901,12.044,17.06,0.530256857,0.319947043,0.007808949,-0.097754912,TRUE
38979,Anisoptera,Aeshnidae,Anax junius,565.455,723.737,55.436,52.197,55.436,53.34,12.7,16.828,13.547,18.902,0.575028637,0.28452381,-0.003773144,-0.13739528,TRUE
RUN-012536,Anisoptera,Aeshnidae,Anax junius,451.28,556.637,49.763,46.122,50.123,49.297,11.176,14.288,12.002,15.536,0.523648649,0.334907686,0.006901098,-0.064426206,TRUE
RUN-012420,Anisoptera,Aeshnidae,Anax junius,459.235,596.721,49.805,47.562,49.953,49.403,11.134,15.05,11.896,16.171,0.518644068,0.154670094,-0.00507138,-0.109200167,TRUE
RUN-012559,Anisoptera,Aeshnidae,Anax junius,467.455,590.997,50.038,48.429,50.652,50.991,11.472,14.584,12.213,15.642,0.551608859,0.199667912,0.00907134,-0.068080803,TRUE
RUN-012418,Anisoptera,Aeshnidae,Anax junius,491.058,588.154,51.71,48.302,52.049,50.927,11.663,14.88,12.658,16.489,0.576657178,0.153782211,0.005231563,-0.067786431,TRUE
RU-N:WL:OdoD: 2017 00458,Anisoptera,Aeshnidae,Anax junius,419.295,522.738,46.905,44.514,48.091,47.159,10.88,13.97,11.896,16.066,0.558538732,0.271095153,0.013775934,-0.088657339,TRUE
RU-N:WL:OdoD: 2017 00457,Anisoptera,Aeshnidae,Anax junius,434.309,541.621,49.128,46.207,49.826,48.853,10.816,13.97,11.472,15.409,0.593033135,0.177642981,0.015846794,-0.085574362,TRUE
RU-N:WL:OdoD: 2017 00184,Anisoptera,Aeshnidae,Anax junius,442.656,558.703,48.98,46.567,49.34,49.509,11.028,14.33,11.79,16.171,0.53968254,0.190252245,-0.004030499,-0.085601169,TRUE
WRK-000016,Anisoptera,Aeshnidae,Anax junius,455.177,560.488,48.408,45.614,48.641,47.117,11.451,14.711,12.192,15.071,0.54743255,0.168014376,0.00682241,-0.118651548,TRUE
WRK-000013,Anisoptera,Aeshnidae,Anax junius,424.028,529.398,47.075,45.191,48.091,47.477,10.901,13.737,11.811,15.579,0.565140845,0.190815872,0.009991348,-0.091119327,TRUE
WRK-000014,Anisoptera,Aeshnidae,Anax junius,435.36,525.14,48.26,44.958,48.789,47.604,11.049,14.012,11.896,14.88,0.555748373,0.157847932,0.008800219,-0.068626162,TRUE
WRK-000015,Anisoptera,Aeshnidae,Anax junius,388.257,485.27,45.487,42.99,45.974,45.276,10.626,13.441,11.324,14.351,0.537292818,0.230949042,0.013867921,-0.087571171,TRUE
MLM-000105,Anisoptera,Aeshnidae,Anax junius,449.64,567.225,50.906,47.117,51.202,49.89,10.986,14.309,11.79,15.452,0.58288549,0.225710649,-0.001845408,-0.084632225,TRUE
WRK-WS-00783,Anisoptera,Aeshnidae,Anax junius,459.175,563.16,49.213,46.958,49.318,47.847,11.377,14.817,12.351,15.706,0.559871245,0.138907321,0.005547986,-0.145251334,TRUE
WRK-WS-00785,Anisoptera,Aeshnidae,Anax junius,517.867,637.067,52.007,50.303,52.779,51.636,12.203,15.356,13.092,16.542,0.516543012,0.154539865,0.0105873,-0.122155048,TRUE
MLM-000019,Anisoptera,Aeshnidae,Anax longipes,507.033,590.939,53.785,51.372,54.081,52.134,11.345,13.589,12.192,15.367,0.416438356,0.344295575,-0.007275796,-0.057621627,TRUE
RUN-012421,Anisoptera,Aeshnidae,Anax longipes,422.048,522.581,48.683,45.635,49.107,47.244,10.668,13.78,11.43,15.346,0.45387931,0.316308244,0.009411918,-0.112921722,TRUE
22192,Anisoptera,Aeshnidae,Anax longipes,492.858,569.194,53.742,51.372,53.763,52.642,11.007,13.229,11.938,14.097,0.387401575,0.135102533,-0.004706662,-0.07175902,TRUE
25888,Anisoptera,Aeshnidae,Anax longipes,424.634,513.942,49.826,47.794,49.996,48.662,10.266,12.869,11.113,13.589,0.387806943,0.113527621,0.016320684,-0.101212858,TRUE
20813,Anisoptera,Aeshnidae,Anax longipes,459.603,546.445,50.356,49.213,50.419,49.953,10.922,13.335,11.684,13.843,0.409319899,0.144491525,-0.019087347,-0.118518711,TRUE
19622,Anisoptera,Aeshnidae,Anax longipes,447.535,527.939,50.694,48.937,50.758,49.826,10.52,13.145,11.197,13.61,0.364470392,0.111724724,-0.021321096,-0.111290655,TRUE
19749,Anisoptera,Aeshnidae,Anax longipes,485.556,574.251,51.795,50.292,51.943,50.588,11.134,13.568,12.023,14.457,0.420537897,0.144351464,-0.008493598,-0.124353723,TRUE
28089,Anisoptera,Aeshnidae,Anax longipes,425.114,505.369,50.25,48.345,50.271,48.81,10.266,12.658,11.091,14.478,0.45431579,0.131830009,-0.016338254,-0.112022692,TRUE
25391,Anisoptera,Aeshnidae,Anax walsinghami,599.809,779.213,59.584,57.806,60.156,58.399,12.34,16.616,13.314,17.695,0.571780436,0.142442914,-0.00411837,-0.156282502,TRUE
25891,Anisoptera,Aeshnidae,Anax walsinghami,606.635,803.247,59.246,56.494,59.33,58.039,12.721,17.209,13.758,18.669,0.542989654,0.108315099,-0.006000756,-0.159259681,TRUE
29143,Anisoptera,Aeshnidae,Anax walsinghami,574.212,757.564,58.103,55.753,58.865,56.833,12.213,17.018,13.293,18.098,0.540093492,0.096834264,0.003664981,-0.164981776,TRUE
34720,Anisoptera,Aeshnidae,Anax walsinghami,643.258,838.141,60.262,57.722,60.558,59.796,13.145,17.42,14.182,18.669,0.368402656,0.147964602,-0.011577284,-0.142791439,TRUE
MLM-000020,Anisoptera,Aeshnidae,Anax walsinghami,631.777,818.816,59.69,56.917,60.113,58.589,13.145,17.717,14.288,19.918,0.486619718,0.139450867,-0.009490015,-0.157638058,TRUE
RUN-012366,Anisoptera,Aeshnidae,Basiaeschna janata,237.976,266.999,36.957,34.036,37.994,36.195,8.17,9.589,8.996,11.091,0.60724234,0.377192983,0.039483893,-0.022602147,TRUE
RUN-012364,Anisoptera,Aeshnidae,Basiaeschna janata,207.668,229.965,35.285,32.787,35.941,34.925,7.535,8.869,8.276,9.885,0.635453475,0.378787879,0.045057755,0.013521274,TRUE
RUN-012365,Anisoptera,Aeshnidae,Basiaeschna janata,216.326,255.155,35.581,33.973,36.28,34.777,7.789,9.186,8.467,11.113,0.65285881,0.357273281,0.049771439,-0.037595243,TRUE
37526,Anisoptera,Aeshnidae,Basiaeschna janata,221.584,265.202,36.767,34.692,37.253,35.856,7.684,9.313,8.149,10.012,0.615909091,0.351829988,0.045174109,-0.007075611,TRUE
RU-N:WL:OdoD: 2016 00017,Anisoptera,Aeshnidae,Basiaeschna janata,223.58,256.395,36.352,33.577,36.67,35.653,7.944,9.448,8.516,10.952,0.642980936,0.408793821,0.042518165,-0.008600988,TRUE
RU-N:WL:OdoD: 2017 00206,Anisoptera,Aeshnidae,Basiaeschna janata,260.51,286.077,39.328,35.497,39.963,37.761,8.636,10.097,9.292,11.663,0.637182203,0.375560538,0.068049409,0.001380883,TRUE
MLM-000067,Anisoptera,Aeshnidae,Basiaeschna janata,419.77,530.187,47.731,44.387,49.128,47.435,11.091,13.97,11.578,16.087,0.583369237,0.323962517,0.05691456,-0.061260993,TRUE
MLM-000066,Anisoptera,Aeshnidae,Basiaeschna janata,202.093,212.867,34.819,30.586,35.433,32.216,7.387,8.573,7.916,10.118,0.620071685,0.319316689,0.046427225,-0.027520343,TRUE
MLM-000021,Anisoptera,Aeshnidae,Basiaeschna janata,200.444,228.975,35.031,32.639,35.475,34.142,7.451,8.742,7.768,9.652,0.644988067,0.572845629,0.057536945,0.00957857,TRUE
WRK-WS-00035,Anisoptera,Aeshnidae,Basiaeschna janata,201.77,228.728,33.793,31.676,34.131,32.576,7.62,8.731,8.075,9.599,0.645891473,0.362248213,0.037873222,-0.04475663,TRUE
WRK-WS-01390,Anisoptera,Aeshnidae,Basiaeschna janata,299.188,343.757,39.942,38.153,40.608,38.481,9.44,11.049,9.948,11.864,0.624706802,0.309405941,0.02616771,-0.088775867,TRUE
WRK-WS-02020,Anisoptera,Aeshnidae,Basiaeschna janata,224.577,265.895,36.523,33.454,36.957,36.057,7.842,9.589,8.34,11.123,0.611970218,0.363369533,0.041141691,-0.004619818,TRUE
WRK-WS-02021,Anisoptera,Aeshnidae,Basiaeschna janata,218.086,249.862,35.465,33.147,36.132,35.073,7.694,9.282,7.99,10.605,0.634739309,0.363307182,0.03868668,-0.01310939,TRUE
RUN-012498,Anisoptera,Aeshnidae,Basiaeschna janata,221.325,255.764,35.666,33.507,35.751,35.264,7.726,9.229,8.149,10.372,0.595618709,0.37214886,0.01564386,-0.03161836,TRUE
RUN-012517,Anisoptera,Aeshnidae,Basiaeschna janata,183.076,204.185,32.364,29.76,32.703,30.946,7.176,8.149,7.747,8.721,0.609708738,0.341997264,0.04216778,-0.065544997,TRUE
RU-N:WL:OdoD: 2016 00020,Anisoptera,Aeshnidae,Basiaeschna janata,193.116,235.444,32.666,31.056,32.878,32.878,7.372,8.834,7.944,9.681,0.593427835,0.335695876,0.028780487,-0.045842027,TRUE
RU-N:WL:OdoD: 2013 00363,Anisoptera,Aeshnidae,Basiaeschna janata,193.248,222.016,33.28,31.437,33.598,32.836,7.139,8.516,7.69,9.893,0.622320303,0.329032258,0.015635723,-0.048594606,TRUE
RU-N:WL:OdoD: 2013 00356,Anisoptera,Aeshnidae,Basiaeschna janata,191.124,225.825,32.941,30.378,33.302,32.073,7.245,8.728,7.817,9.491,0.59351145,0.362615588,0.026078788,-0.055074256,TRUE
RU-N:WL:OdoD: 2017 00207,Anisoptera,Aeshnidae,Basiaeschna janata,238.027,264.722,35.962,32.978,36.894,34.946,8.361,9.567,9.059,10.943,0.605278256,0.35978195,0.047984795,-0.015830762,TRUE
RU-N:WL:OdoD: 2016 00018,Anisoptera,Aeshnidae,Basiaeschna janata,216.457,246.985,36.153,33.994,36.449,35.518,7.557,9.102,8.043,10.414,0.639953542,0.352800954,0.028672556,-0.020305849,TRUE
WRK-WS-00031,Anisoptera,Aeshnidae,Basiaeschna janata,202.632,245.054,34.343,32.914,34.819,34.237,7.334,9.028,8.128,10.615,0.594224924,0.368469861,0.029791819,-0.043233324,TRUE
WRK-WS-00033,Anisoptera,Aeshnidae,Basiaeschna janata,227.617,265.357,35.602,32.745,35.973,34.11,8.213,9.567,8.774,10.933,0.623712857,0.311511015,0.044539153,-0.074836548,TRUE
WRK-WS-00787,Anisoptera,Aeshnidae,Basiaeschna janata,191.202,225.51,33.369,31.814,33.75,33.242,7.091,8.435,7.578,9.97,0.644089056,0.331104744,0.024706318,-0.036483846,TRUE
WRK-WS-00788,Anisoptera,Aeshnidae,Basiaeschna janata,197.887,235.484,34.131,31.623,34.692,32.925,7.25,8.869,7.885,10.657,0.633312996,0.363548698,0.033505174,-0.069100502,TRUE
WRK-WS-00789,Anisoptera,Aeshnidae,Basiaeschna janata,195.513,237.565,33.211,30.882,33.644,32.396,7.292,9.081,7.811,9.948,0.603334382,0.372100621,0.02960329,-0.057916403,TRUE
WRK-WS-01391,Anisoptera,Aeshnidae,Basiaeschna janata,228.984,289.746,34.184,33.369,34.618,34.692,8.266,10.287,8.954,11.218,0.560379089,0.349603417,0.027397193,-0.098064683,TRUE
WRK-WS-01392,Anisoptera,Aeshnidae,Basiaeschna janata,243.622,288.732,36.819,34.195,37.063,35.952,8.382,10.139,9.197,11.991,0.586521987,0.383868119,0.030937666,-0.049010846,TRUE
25904,Anisoptera,Aeshnidae,Boyeria grafiana,359.12,468.373,44.556,43.625,45,44.641,10.414,12.764,10.753,13.758,0.659924741,0.335704125,0.074497467,-0.054923771,TRUE
22234,Anisoptera,Aeshnidae,Boyeria grafiana,359.791,470.516,46.059,44.958,46.228,45.868,10.372,12.869,10.774,14.012,0.654304029,0.424088602,0.094112343,-0.010276609,TRUE
31741,Anisoptera,Aeshnidae,Boyeria grafiana,321.958,430.469,44.048,41.55,44.619,43.074,9.673,12.425,10.181,14.542,0.670303605,0.385257985,0.096468647,-0.044347564,TRUE
39015,Anisoptera,Aeshnidae,Boyeria vinosa,298.793,390.262,39.349,39.264,39.751,41.148,9.97,12.234,10.224,13.25,0.685835996,0.49537037,0.09314602,0.035549499,TRUE
40849,Anisoptera,Aeshnidae,Boyeria vinosa,357.22,449.866,41.974,40.682,42.418,41.466,11.282,13.123,11.472,13.907,0.663173653,0.436447167,0.09892217,-0.0571697,TRUE
36665,Anisoptera,Aeshnidae,Boyeria vinosa,408.804,528.058,45.699,44.238,46.143,46.609,11.748,14.372,12.129,15.917,0.646330275,0.382379655,0.091555994,0.010191902,TRUE
WRK-WS-00790,Anisoptera,Aeshnidae,Boyeria vinosa,373.725,486.215,43.519,42.662,43.942,44.651,11.218,13.642,11.557,14.954,0.673169557,0.435648258,0.077083811,-0.018160209,TRUE
WRK-WS-00080,Anisoptera,Aeshnidae,Boyeria vinosa,304.563,389.945,40.174,38.576,40.577,40.344,9.948,11.959,10.287,13.568,0.653364632,0.376180483,0.079461162,-0.041422327,TRUE
WRK-WS-00791,Anisoptera,Aeshnidae,Boyeria vinosa,280.282,389.52,36.449,37.698,36.502,39.307,9.843,12.308,10.171,13.155,0.668019716,0.451265482,0.09786224,-0.014998909,TRUE
WRK-WS-00792,Anisoptera,Aeshnidae,Boyeria vinosa,305.484,414.832,39.92,39.243,40.069,40.079,10.086,12.711,10.53,14.108,0.694664554,0.437549512,0.076612337,-0.040257814,TRUE
WRK-WS-00793,Anisoptera,Aeshnidae,Boyeria vinosa,302.553,399.612,40.439,39.285,40.661,40.016,9.726,12.181,10.075,13.335,0.654086413,0.450674425,0.076503503,-0.043777627,TRUE
MLM-000068,Anisoptera,Aeshnidae,Castoraeschna decurvata,509.895,608.44,52.197,48.302,53.023,50.504,12.044,14.753,12.679,16.912,0.57005988,0.303855826,0.022552948,-0.098154706,FALSE
39642,Anisoptera,Aeshnidae,Coryphaeschna adnexa,331.105,410.159,42.863,40.809,43.095,42.037,9.567,11.811,10.118,12.912,0.557956778,0.334843907,0.029128614,-0.071066592,TRUE
40179,Anisoptera,Aeshnidae,Coryphaeschna adnexa,365.225,454.476,46.355,44.154,46.8,44.831,9.631,12.234,10.287,13.441,0.562641339,0.370632672,0.027574657,-0.077829107,TRUE
28507,Anisoptera,Aeshnidae,Coryphaeschna adnexa,317.982,376.884,41.106,39.561,41.296,40.407,9.779,11.24,10.372,12.34,0.537672988,0.260869565,0.027348878,-0.101276159,TRUE
22227,Anisoptera,Aeshnidae,Coryphaeschna adnexa,313.364,382.448,41.995,40.217,42.249,41.19,9.102,11.049,9.525,12.171,0.499498998,0.310380267,0.006289614,-0.109084184,TRUE
24299,Anisoptera,Aeshnidae,Coryphaeschna adnexa,332.696,412.684,43.222,41.508,43.328,42.27,9.504,11.705,10.118,12.848,0.45481192,0.334501753,0.019838661,-0.108859263,TRUE
20784,Anisoptera,Aeshnidae,Coryphaeschna adnexa,319.366,399.189,42.905,41.444,43.413,42.058,8.996,11.367,9.546,12.848,0.496343247,0.320080523,0.015912501,-0.112535214,TRUE
MLM-000069,Anisoptera,Aeshnidae,Coryphaeschna adnexa,283.068,348.032,40.45,38.248,40.704,39.899,8.488,10.71,9.017,12.213,0.504940198,0.330503979,0.013198272,-0.084022141,TRUE
MLM-000143,Anisoptera,Aeshnidae,Coryphaeschna diapyra,438.587,522.34,49.064,46.186,49.721,47.498,10.943,13.229,11.388,15.367,0.582801192,0.23083779,0.024253366,-0.104194884,FALSE
MLM-000071,Anisoptera,Aeshnidae,Coryphaeschna diapyra,388.653,481.659,47.371,44.429,47.921,45.889,10.16,13.039,10.647,14.034,0.472173145,0.231549816,0.020776391,-0.115085319,FALSE
39032,Anisoptera,Aeshnidae,Coryphaeschna ingens,598.944,736.332,58.78,57.214,59.351,58.23,12.594,15.325,13.314,16.785,0.582738944,0.200290803,0.010546977,-0.106283408,TRUE
39029,Anisoptera,Aeshnidae,Coryphaeschna ingens,588.883,716.284,58.441,56.303,58.695,57.552,12.531,15.028,13.123,16.044,0.58095925,0.203383597,0.020408349,-0.095048809,TRUE
39005,Anisoptera,Aeshnidae,Coryphaeschna ingens,644.547,788.541,60.029,57.785,60.219,58.865,13.208,16.341,14.161,18.352,0.554657294,0.268967997,0.00195475,-0.107743626,TRUE
39028,Anisoptera,Aeshnidae,Coryphaeschna ingens,621.17,763.838,59.775,57.997,60.135,59.224,12.615,15.96,13.483,17.06,0.432242168,0.29235168,-0.00633029,-0.107420805,TRUE
36707,Anisoptera,Aeshnidae,Coryphaeschna ingens,634.449,766.364,60.071,57.891,60.283,59.161,12.827,15.875,13.801,17.357,0.549859551,0.196779964,-0.00703863,-0.102501558,TRUE
MLM-000072,Anisoptera,Aeshnidae,Coryphaeschna ingens,655.445,769.717,60.6,56.706,60.981,58.865,13.399,16.256,14.372,17.441,0.465463381,0.32793959,0.002638304,-0.096043803,TRUE
22212,Anisoptera,Aeshnidae,Coryphaeschna ingens,547.248,647.605,55.647,52.853,56.049,53.382,12.107,14.647,12.954,15.685,0.544561934,0.28667724,0.015472241,-0.116733324,TRUE
48104,Anisoptera,Aeshnidae,Coryphaeschna ingens,560.81,668.352,56.854,53.89,56.896,55.245,11.98,14.626,12.806,15.769,0.566220238,0.215708812,0.004003155,-0.106203318,TRUE
28104,Anisoptera,Aeshnidae,Coryphaeschna ingens,560.578,671.904,56.452,53.277,56.79,54.123,12.129,15.05,13.039,16.256,0.552366754,0.176769652,0.008625939,-0.119711604,TRUE
22266,Anisoptera,Aeshnidae,Coryphaeschna ingens,589.697,725.376,58.97,56.494,59.394,57.552,12.192,15.494,13.187,17.293,0.456521739,0.256712027,0.00762594,-0.125159605,TRUE
22255,Anisoptera,Aeshnidae,Coryphaeschna ingens,539.026,651.356,55.584,53.065,56.007,53.954,12.044,14.563,12.975,15.685,0.470521542,0.191839937,0.016302927,-0.115315838,TRUE
22211,Anisoptera,Aeshnidae,Coryphaeschna ingens,555.048,684.19,56.748,54.97,57.341,55.393,12.002,14.944,12.785,16.214,0.4625323,0.261750096,0.014124017,-0.112741406,TRUE
22232,Anisoptera,Aeshnidae,Coryphaeschna ingens,567.808,689.13,56.24,54.547,56.494,55.203,12.298,15.198,13.25,17.166,0.451854627,0.307515337,-0.004582114,-0.115905422,TRUE
MLM-000070,Anisoptera,Aeshnidae,Coryphaeschna ingens,578.035,691.967,57.044,54.123,57.256,55.436,12.383,14.944,13.25,17.06,0.469131238,0.316914853,0.005074769,-0.110494451,TRUE
39025,Anisoptera,Aeshnidae,Coryphaeschna viriditas,501.283,618.651,53.255,51.562,53.89,52.98,11.536,14.118,12.171,15.346,0.558915947,0.302437076,0.016902002,-0.092852124,TRUE
MLM-000073,Anisoptera,Aeshnidae,Coryphaeschna viriditas,547.67,666.718,55.287,53.552,56.452,55.605,12.107,14.478,12.742,16.658,0.57367829,0.266463647,0.035616435,-0.076728914,TRUE
RUN-012508,Anisoptera,Aeshnidae,Epiaeschna heros,538.683,623.1,54.187,52.176,54.483,54.166,12.7,14.838,12.996,16.002,0.620823621,0.468151622,0.037475471,-0.034324101,TRUE
39019,Anisoptera,Aeshnidae,Epiaeschna heros,618.623,749.055,60.283,56.325,60.431,58.653,13.081,16.298,13.843,17.42,0.6,0.337784193,0.02766186,-0.072530974,TRUE
39031,Anisoptera,Aeshnidae,Epiaeschna heros,579.779,689.262,56.494,53.912,56.769,55.139,12.742,15.727,13.589,16.955,0.58650261,0.309021113,0.013521438,-0.094004176,TRUE
36786,Anisoptera,Aeshnidae,Epiaeschna heros,538.375,653.564,55.668,52.282,55.668,54.758,11.98,15.24,12.573,16.362,0.597718631,0.325473522,0.010167646,-0.061622099,TRUE
39021,Anisoptera,Aeshnidae,Epiaeschna heros,559.814,667.09,54.398,50.927,54.61,52.705,13.018,15.896,13.589,17.187,0.573255814,0.332128514,0.026022149,-0.077914796,TRUE
39038,Anisoptera,Aeshnidae,Epiaeschna heros,600.35,721.639,58.441,54.885,58.484,56.748,12.975,16.171,13.737,17.124,0.565689468,0.326370757,0.031993151,-0.083918246,TRUE
39030,Anisoptera,Aeshnidae,Epiaeschna heros,512.45,625.969,54.801,52.176,55.033,54.61,11.642,14.732,12.277,15.981,0.581538462,0.358914729,0.021920581,-0.062619383,TRUE
MLM-000056,Anisoptera,Aeshnidae,Epiaeschna heros,525.484,615.443,55.774,52.769,56.536,54.589,12.404,14.711,12.827,15.24,0.602396106,0.479255525,0.042030302,-0.025333401,TRUE
MLM-000057,Anisoptera,Aeshnidae,Epiaeschna heros,534.276,618.615,55.266,53.001,55.287,54.25,12.15,14.647,12.615,15.092,0.652756508,0.47288334,0.018645388,-0.053443067,TRUE
WRK-WS-00794,Anisoptera,Aeshnidae,Epiaeschna heros,634.528,791.439,60.738,58.177,61.225,59.161,13.282,16.637,14.002,18.15,0.599827139,0.389624329,0.02748381,-0.085836134,TRUE
RUN-012354,Anisoptera,Aeshnidae,Epiaeschna heros,558.779,679.578,56.071,54.631,57.023,56.621,12.404,15.494,12.933,17.844,0.605419451,0.36411215,0.032507083,-0.048571301,TRUE
RUN-012351,Anisoptera,Aeshnidae,Epiaeschna heros,600.839,705.053,57.743,55.372,58.547,57.319,13.145,15.515,14.076,17.674,0.60845987,0.453471197,0.027980593,-0.051940557,TRUE
RUN-012355,Anisoptera,Aeshnidae,Epiaeschna heros,661.008,777.254,59.965,56.748,60.6,59.394,13.737,16.658,14.69,18.542,0.587495634,0.296507484,0.013715294,-0.080062287,TRUE
RUN-012353,Anisoptera,Aeshnidae,Epiaeschna heros,595.363,718.04,57.277,54.61,57.7,57.087,12.933,16.171,13.928,18.246,0.526412326,0.342602892,0.017910139,-0.065193302,TRUE
22260,Anisoptera,Aeshnidae,Epiaeschna heros,514.254,625.298,53.763,51.118,53.996,52.705,12.319,14.605,12.975,15.769,0.571148569,0.320080321,0.043278313,-0.09315186,TRUE
22269,Anisoptera,Aeshnidae,Epiaeschna heros,515.353,609.619,54.377,51.71,54.758,52.811,11.896,14.69,12.615,15.727,0.587166602,0.316633267,0.017173912,-0.082050307,TRUE
22278,Anisoptera,Aeshnidae,Epiaeschna heros,557.132,675.537,56.43,54.377,56.579,55.287,12.319,15.388,12.975,17.399,0.59446315,0.264931087,0.020904388,-0.096720557,TRUE
22273,Anisoptera,Aeshnidae,Epiaeschna heros,625.068,770.061,58.42,56.071,58.505,56.981,13.441,16.785,14.224,17.907,0.592257598,0.338038633,0.021665097,-0.128569762,TRUE
22261,Anisoptera,Aeshnidae,Epiaeschna heros,540.558,655.871,54.441,52.007,54.843,53.827,12.573,15.388,13.229,16.933,0.589733694,0.3798663,0.024711362,-0.080034992,TRUE
30449,Anisoptera,Aeshnidae,Epiaeschna heros,559.948,683.122,56.557,53.255,56.663,54.885,12.319,16.023,13.229,17.314,0.443033246,0.30158118,0.019220232,-0.103588991,TRUE
MLM-000054,Anisoptera,Aeshnidae,Epiaeschna heros,544.365,647.865,56.325,53.615,56.473,55.033,12.319,14.944,12.848,16.552,0.582458771,0.368461539,0.018352511,-0.075955621,TRUE
MLM-000055,Anisoptera,Aeshnidae,Epiaeschna heros,449.696,543.37,50.567,48.154,50.715,49.064,11.197,13.504,11.578,14.626,0.584724541,0.419327006,0.005649682,-0.101912727,TRUE
39062,Anisoptera,Aeshnidae,Gomphaeschna antilope,246.686,315.075,35.37,33.846,35.518,34.544,8.869,11.367,9.356,12.086,0.615017878,0.319852941,0.038164862,-0.102067115,TRUE
MLM-000116,Anisoptera,Aeshnidae,Gomphaeschna antilope,222.729,267.384,34.29,31.581,34.354,32.935,8.319,10.118,8.742,10.943,0.647566235,0.327120823,0.03538454,-0.060752513,TRUE
MLM-000075,Anisoptera,Aeshnidae,Gomphaeschna antilope,233.463,285.66,34.967,32.639,35.052,33.697,8.34,10.626,8.827,11.853,0.548309179,0.308417085,0.021810761,-0.067803459,TRUE
MLM-000074,Anisoptera,Aeshnidae,Gomphaeschna antilope,218.596,264.69,34.332,31.687,34.544,33.041,8.107,10.308,8.573,12.446,0.625612745,0.292120436,0.044509767,-0.041314348,TRUE
22308,Anisoptera,Aeshnidae,Gomphaeschna antilope,236.955,282.328,35.01,33.084,35.073,33.867,8.467,10.626,8.89,11.091,0.462884731,0.23625,0.015897513,-0.089945423,TRUE
